"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01768,0.582,8.37,232,2.10808025177026,9.51376868607396,135,2708.01
"{JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01259,0.397,6.67,349,2.03613406795225,9.59504132231405,139,2706.88
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01434,0.512,9.22,250,2.18364891518738,9.68145956607495,128,2706.04
"{60 CAKE CASES VINTAGE CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS} => {PAPER CHAIN KIT 50'S CHRISTMAS}","PAPER CHAIN KIT 50'S CHRISTMAS",0.01001,0.732,11.6,67,3.37515177797051,16.3399826539462,49,2704.77
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01593,0.48,7.58,315,2.00968885047537,8.90060501296456,151,2704.58
"{HAND WARMER BIRD DESIGN} => {HAND WARMER UNION JACK}","HAND WARMER UNION JACK",0.01012,0.335,12.79,368,2.20046025104603,9.96443514644352,123,2703.08
"{JUMBO BAG OWLS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01073,0.751,6.62,65,2.49391702846117,22.1968162083936,49,2702.25
"{PLASTERS IN TIN STRONGMAN} => {PLASTERS IN TIN WOODLAND ANIMALS}","PLASTERS IN TIN WOODLAND ANIMALS",0.01302,0.462,12,277,1.91142045454545,11.0411931818182,128,2700.81
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01467,0.649,10.1,145,2.68828790459966,10.6746166950596,94,2700.48
"{SWEETHEART CERAMIC TRINKET BOX} => {STRAWBERRY CERAMIC TRINKET BOX}","STRAWBERRY CERAMIC TRINKET BOX",0.01828,0.656,14.52,175,1.6821186440678,13.9624697336562,115,2696.25
"{JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01242,0.785,6.92,62,2.49391702846117,22.1968162083936,49,2694.23
"{REGENCY MILK JUG PINK} => {ROSES REGENCY TEACUP AND SAUCER}","ROSES REGENCY TEACUP AND SAUCER",0.01007,0.559,9.62,145,3.66992467043314,9.04331450094162,81,2690.08
"{GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER} => {ROSES REGENCY TEACUP AND SAUCER}","ROSES REGENCY TEACUP AND SAUCER",0.02233,0.802,13.79,101,3.66992467043314,9.04331450094162,81,2688.32
"{JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01155,0.77,6.79,63,2.49391702846117,22.1968162083936,49,2685.37
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01576,0.649,7.58,156,2.13269181585678,12.3925831202046,101,2675.83
"{JUMBO BAG APPLES,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01122,0.545,8.49,171,2.68828790459966,10.6746166950596,93,2674.37
"{STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01056,0.475,5.55,213,2.13269181585678,12.3925831202046,101,2674.01
"{LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01177,0.479,8.45,234,2.04046376811594,11.6772946859903,112,2670.68
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.0156,0.557,8.85,227,2.06529155787641,10.2254134029591,126,2670.2
"{CHARLOTTE BAG VINTAGE ALPHABET} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01023,0.4,7.07,280,2.04046376811594,11.6772946859903,112,2668.63
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01702,0.591,8.42,215,2.16708495713172,9.69134840218238,127,2668.62
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG OWLS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01056,0.751,6.62,64,2.49391702846117,22.1968162083936,48,2660.68
"{JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01089,0.703,10.57,84,2.60603618421053,17.2672697368421,59,2657.29
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01396,0.524,8.73,232,1.82762773722628,11.9306569343066,122,2650.77
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01149,0.402,6.4,312,2.06529155787641,10.2254134029591,125,2648.76
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01045,0.692,10.4,85,2.60603618421053,17.2672697368421,59,2646.85
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01302,0.474,8.54,264,2.18364891518738,9.68145956607495,125,2645.49
"{SMALL WHITE HEART OF WICKER} => {LARGE WHITE HEART OF WICKER}","LARGE WHITE HEART OF WICKER",0.01631,0.474,15.43,331,3.12358288770053,5.39750445632799,157,2645.16
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.0104,0.361,6.02,336,1.82762773722628,11.9306569343066,121,2644.83
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01177,0.484,8.55,229,2.04046376811594,11.6772946859903,111,2640.9
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01018,0.349,5.82,347,1.82762773722628,11.9306569343066,121,2640.63
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01762,0.58,9.74,233,2.03613406795225,9.59504132231405,135,2640.2
"{RED DINER WALL CLOCK} => {BLUE DINER WALL CLOCK}","BLUE DINER WALL CLOCK",0.0104,0.413,20.74,270,9.04527472527472,2.61538461538462,112,2637.98
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01067,0.381,6.35,317,1.82762773722628,11.9306569343066,121,2633.52
"{JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG PINK VINTAGE PAISLEY}","JUMBO BAG PINK VINTAGE PAISLEY",0.01018,0.583,12.32,133,2.67275144508671,12.7028901734104,78,2632.58
"{JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01188,0.731,10.98,80,2.60603618421053,17.2672697368421,58,2631.55
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01467,0.497,8.34,271,2.03613406795225,9.59504132231405,135,2631.35
"{REGENCY TEA PLATE GREEN} => {PINK REGENCY TEACUP AND SAUCER}","PINK REGENCY TEACUP AND SAUCER",0.01084,0.521,12.53,182,3.71778947368421,7.46315789473684,95,2630.97
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01231,0.444,6.32,282,2.16708495713172,9.69134840218238,125,2629.62
"{JUMBO BAG ALPHABET,JUMBO STORAGE BAG SUKI} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01012,0.634,11.86,107,2.57344262295082,15.0389344262295,68,2625.46
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01467,0.534,7.6,234,2.16708495713172,9.69134840218238,125,2624.32
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01724,0.584,8.4,224,2.10808025177026,9.51376868607396,131,2623.62
"{BAKING SET SPACEBOY DESIGN} => {BAKING SET 9 PIECE RETROSPOT}","BAKING SET 9 PIECE RETROSPOT",0.01828,0.721,14.17,129,5.35661290322581,5.26236559139785,93,2621.78
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01724,0.603,8.59,207,2.16708495713172,9.69134840218238,125,2621.49
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01127,0.395,5.62,316,2.16708495713172,9.69134840218238,125,2621.47
"{LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01056,0.431,7.61,255,2.04046376811594,11.6772946859903,110,2618.72
"{JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01155,0.496,10.32,214,1.20502844141069,20.4732650739477,106,2618.66
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01576,0.548,7.87,238,2.10808025177026,9.51376868607396,130,2615.76
"{JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01045,0.523,8.14,174,2.68828790459966,10.6746166950596,91,2611.43
"{WHITE HANGING HEART T-LIGHT HOLDER,WOODEN PICTURE FRAME WHITE FINISH} => {WOODEN FRAME ANTIQUE WHITE}","WOODEN FRAME ANTIQUE WHITE",0.01193,0.534,10.08,190,3.58291021671827,7.17647058823529,101,2608.81
"{PACK OF 60 SPACEBOY CAKE CASES} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01636,0.575,7.96,221,0.745037878787879,27.4893939393939,127,2602.58
"{CHARLOTTE BAG PINK POLKADOT,WOODLAND CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01034,0.478,5.59,206,2.13269181585678,12.3925831202046,98,2602.47
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01155,0.416,6.62,296,2.06529155787641,10.2254134029591,123,2600.44
"{CHARLOTTE BAG APPLES DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.334,4.81,388,2.10808025177026,9.51376868607396,130,2599.07
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01713,0.536,8.46,271,2.00968885047537,8.90060501296456,145,2598.26
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01182,0.414,5.73,306,0.745037878787879,27.4893939393939,127,2594.57
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG DOLLY GIRL DESIGN}","LUNCH BAG DOLLY GIRL DESIGN",0.01281,0.418,11.21,326,1.93801762114537,9.81497797356828,136,2592.04
"{ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED} => {ALARM CLOCK BAKELIKE IVORY}","ALARM CLOCK BAKELIKE IVORY",0.01127,0.438,14.1,264,4.42278169014085,5.06514084507042,116,2590.39
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01713,0.587,8.44,220,2.10808025177026,9.51376868607396,129,2590
"{GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER} => {ROSES REGENCY TEACUP AND SAUCER}","ROSES REGENCY TEACUP AND SAUCER",0.02961,0.856,14.73,91,3.66992467043314,9.04331450094162,78,2585.23
"{ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE IVORY} => {ALARM CLOCK BAKELIKE PINK}","ALARM CLOCK BAKELIKE PINK",0.01001,0.548,12.79,151,4.58228607918263,6.81353767560664,83,2583.52
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01105,0.596,9.2,137,2.7507347972973,11.4966216216216,82,2582.18
"{JUMBO BAG ALPHABET,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.01177,0.678,10.08,102,2.2780162601626,16.3845528455285,69,2581.2
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01297,0.62,9.66,145,2.68828790459966,10.6746166950596,90,2579.81
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT} => {LUNCH BAG DOLLY GIRL DESIGN}","LUNCH BAG DOLLY GIRL DESIGN",0.01067,0.304,8.16,446,1.93801762114537,9.81497797356828,136,2579.02
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01275,0.615,9.57,146,2.68828790459966,10.6746166950596,90,2576.65
"{RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01828,0.687,14.29,152,1.20502844141069,20.4732650739477,104,2576.23
"{CHILDRENS CUTLERY POLKADOT PINK,CHILDRENS CUTLERY RETROSPOT RED} => {CHILDRENS CUTLERY POLKADOT BLUE}","CHILDRENS CUTLERY POLKADOT BLUE",0.01045,0.723,33.73,73,4.89961734693878,9.95663265306122,53,2574.75
"{FELTCRAFT CUSHION BUTTERFLY} => {FELTCRAFT CUSHION OWL}","FELTCRAFT CUSHION OWL",0.01023,0.537,20.89,161,4.15770212765957,7.15957446808511,86,2573.6
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01292,0.485,8.73,251,2.18364891518738,9.68145956607495,122,2573.59
"{JUMBO BAG ALPHABET,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01177,0.581,12.08,155,2.29795221843003,12.4334470989761,90,2573
"{REGENCY SUGAR BOWL GREEN} => {ROSES REGENCY TEACUP AND SAUCER}","ROSES REGENCY TEACUP AND SAUCER",0.01051,0.596,10.26,130,3.66992467043314,9.04331450094162,77,2571.43
"{JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.0116,0.578,8.99,155,2.68828790459966,10.6746166950596,90,2570.91
"{60 CAKE CASES VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS} => {PAPER CHAIN KIT VINTAGE CHRISTMAS}","PAPER CHAIN KIT VINTAGE CHRISTMAS",0.01001,0.675,15.12,88,3.36859068627451,12.8480392156863,59,2570.82
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01231,0.431,6.2,297,2.10808025177026,9.51376868607396,128,2567.28
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG ALPHABET DESIGN}","LUNCH BAG ALPHABET DESIGN",0.01067,0.366,9.05,338,1.97169147496617,10.5209742895805,124,2566.21
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01281,0.439,7.37,299,2.03613406795225,9.59504132231405,131,2564.42
"{JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01505,0.705,10.88,115,2.7507347972973,11.4966216216216,81,2563.93
"{JUMBO BAG RED RETROSPOT,JUMBO BAG TOYS} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01242,0.66,13.99,117,2.93349187935035,11.3120649651972,77,2562.46
"{ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK} => {ALARM CLOCK BAKELIKE RED}","ALARM CLOCK BAKELIKE RED",0.01713,0.749,13.03,105,4.40365714285714,7.39809523809524,79,2562.15
"{JUMBO BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01073,0.662,12.4,100,2.57344262295082,15.0389344262295,66,2562.06
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01811,0.707,8.26,137,2.13269181585678,12.3925831202046,97,2559.94
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01248,0.468,7.45,259,2.06529155787641,10.2254134029591,121,2559.81
"{LUNCH BOX WITH CUTLERY RETROSPOT} => {STRAWBERRY LUNCH BOX WITH CUTLERY}","STRAWBERRY LUNCH BOX WITH CUTLERY",0.01193,0.452,14.45,264,3.13536713286713,6.83916083916084,119,2558.78
"{BLUE DINER WALL CLOCK} => {RED DINER WALL CLOCK}","RED DINER WALL CLOCK",0.0104,0.522,20.74,174,9.24141304347826,3.04347826086957,91,2554.63
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01549,0.538,9.03,243,2.03613406795225,9.59504132231405,131,2554.12
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01713,0.611,8.71,199,2.16708495713172,9.69134840218238,122,2553.61
"{HEART OF WICKER LARGE,WHITE HANGING HEART T-LIGHT HOLDER} => {HEART OF WICKER SMALL}","HEART OF WICKER SMALL",0.01122,0.571,8.72,154,1.96453634085213,14.7769423558897,88,2552.71
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01089,0.394,7.1,306,2.18364891518738,9.68145956607495,121,2548.83
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG DOLLY GIRL DESIGN}","LUNCH BAG DOLLY GIRL DESIGN",0.01095,0.33,8.86,406,1.93801762114537,9.81497797356828,134,2548.51
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG ALPHABET DESIGN}","LUNCH BAG ALPHABET DESIGN",0.01034,0.351,8.67,350,1.97169147496617,10.5209742895805,123,2548.41
"{HANGING HEART ZINC T-LIGHT HOLDER} => {SINGLE HEART ZINC T-LIGHT HOLDER}","SINGLE HEART ZINC T-LIGHT HOLDER",0.01532,0.464,16.77,323,1.38422924901186,12.2588932806324,150,2543.2
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01067,0.334,5.91,389,1.13962209302326,17.1744186046512,130,2542.96
"{PACK OF 60 SPACEBOY CAKE CASES} => {PACK OF 60 PINK PAISLEY CAKE CASES}","PACK OF 60 PINK PAISLEY CAKE CASES",0.01023,0.36,7.56,333,0.747307249712313,28.3544303797468,120,2540.19
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01078,0.39,6.2,308,2.06529155787641,10.2254134029591,120,2536.75
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01193,0.79,6.96,58,2.49391702846117,22.1968162083936,46,2536.46
"{STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01412,0.357,11.2,464,1.12058319039451,13.6620926243568,166,2535.99
"{CHARLOTTE BAG PINK POLKADOT} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01363,0.336,10.52,493,1.12058319039451,13.6620926243568,166,2535.99
"{HAND WARMER UNION JACK} => {HAND WARMER RED LOVE HEART}","HAND WARMER RED LOVE HEART",0.0104,0.397,18.3,288,2.23141057934509,9.93702770780856,114,2535.24
"{JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01073,0.713,10.71,79,2.60603618421053,17.2672697368421,56,2534.67
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01428,0.54,9.74,222,2.18364891518738,9.68145956607495,120,2534.37
"{JUMBO BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01368,0.617,7.21,155,2.13269181585678,12.3925831202046,96,2527.59
"{LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01702,0.693,8.09,138,2.13269181585678,12.3925831202046,96,2527.56
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01084,0.392,5.58,307,2.16708495713172,9.69134840218238,120,2527.46
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01067,0.457,8.06,232,2.04046376811594,11.6772946859903,106,2526.24
"{SKULL SHOULDER BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01067,0.476,9.89,215,1.20502844141069,20.4732650739477,102,2524.82
"{CHARLOTTE BAG DOLLY GIRL DESIGN} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.0127,0.559,11.62,183,1.20502844141069,20.4732650739477,102,2523.76
"{REGENCY SUGAR BOWL GREEN} => {REGENCY TEA PLATE ROSES}","REGENCY TEA PLATE ROSES",0.01012,0.575,23.65,137,2.07711711711712,15.4076576576577,79,2521.08
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.0116,0.42,5.81,293,0.745037878787879,27.4893939393939,123,2520.35
"{JUMBO BAG PINK POLKADOT,RECYCLING BAG RETROSPOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.0133,0.813,7.16,56,2.49391702846117,22.1968162083936,46,2520.29
"{JUMBO BAG TOYS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01018,0.699,10.51,80,2.60603618421053,17.2672697368421,56,2516.35
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01144,0.412,5.71,298,0.745037878787879,27.4893939393939,123,2514.53
"{RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01138,0.428,6.81,278,2.06529155787641,10.2254134029591,119,2512.76
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01231,0.444,6.38,282,2.10808025177026,9.51376868607396,125,2511.15
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.0104,0.706,10.61,79,2.60603618421053,17.2672697368421,56,2509.78
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01428,0.545,8.67,218,2.06529155787641,10.2254134029591,119,2509.08
"{CHARLOTTE BAG PINK POLKADOT,STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01012,0.488,5.7,194,2.13269181585678,12.3925831202046,95,2502.14
"{CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY} => {HOT WATER BOTTLE I AM SO POORLY}","HOT WATER BOTTLE I AM SO POORLY",0.01034,0.566,15.74,145,5.8789802130898,5.18569254185693,82,2502.03
